smooth,raw,prob,normit,gombit,base2,base10,smooth_obj,raw_obj,prob_obj,normit_obj,gombit_obj,base2_obj,base10_obj,img_freq,instance_freq,fractal_dimension
10.411129242273594,9.480116659844771,9.480040301900507,3.7866204979692695,9.480078481115694,13.676917292206895,4.117162353169671,12.030023002306708,11.07654228122687,11.076526810092139,4.166420078091178,11.076534545670548,15.98007261932293,4.810481191304886,14,21,1.4568046205137664
9.861082905354323,8.90029816459183,8.900161807029363,3.6399447638861844,8.900229986585204,12.840416024489775,3.8653503801758715,9.60763670950004,8.611676382322315,8.611494397158392,3.5649416024349154,8.611585391120117,12.424022810517013,3.7400035327791397,25,247,1.690953879960864
10.228807685479639,9.285960645403813,9.28586792428433,3.738076346372012,9.285914285202747,13.39680937301416,4.032841467469635,11.113732270432552,10.132080672386017,10.13204088898453,3.9457059167971025,10.132060780751495,14.617502539938222,4.400306726215837,17,54,1.601790974742475
7.851321284312476,6.856483800555144,6.855430637558602,3.074972841134121,6.855957265271532,9.891815176996419,2.9777330798401356,9.745787047980858,8.750426690822628,8.750268284551472,3.601170730542218,8.750347488732276,12.62419719251223,3.8002620261232,193,215,1.348200198907886
8.5758846611058,7.586574496306773,7.586067152079206,3.2864935138914806,7.5863208349179985,10.945113403156467,3.294807440293974,10.158220825405115,9.165237661349032,9.165133042346294,3.7076069526244724,9.165185352303668,13.222642922597009,3.980412141655749,93,142,1.7303319076035457
9.717982061713649,8.751878159473556,8.751719982975526,3.601548019735689,8.751799072266747,12.626291219136927,3.800892390948953,11.565717394175609,10.594704194334131,10.59467914571033,4.055175757244106,10.594691670047334,15.284927200851351,4.60122156899655,29,34,1.710155809066503
8.135572821667468,7.142440247039455,7.141649114232473,3.159271654174762,7.142044706714756,10.304363124249566,3.101922386612934,9.985267018614762,8.99116600402722,8.991041491440418,3.663276316461432,8.991103748379802,12.971510605819505,3.904813781425132,145,169,1.435284008248537
9.269031841665745,8.290532592970935,8.290281680685279,3.4798142044516513,8.290407139451304,11.960710258207486,3.600532557166335,9.665744340307322,8.67002626538459,8.669854596054664,3.5802168423535,8.669940431947737,12.50820389744741,3.7653445650127866,46,233,1.8108402054523478
10.123447169821814,9.174735010293588,9.174631380241872,3.710012072104238,9.174683195715467,13.236344700820913,3.98453678789508,12.0765430179416,11.125332445396301,11.1253177109877,4.1775344814465605,11.125325078203552,16.050461947214327,4.831670490374824,19,20,1.4568046205137664
8.724730288703366,7.737147354786148,7.736710945121476,3.3286663010821567,7.736929157889304,11.162344119377137,3.3602004018559657,9.97357097885157,8.979401162447632,8.97927517624627,3.6602629736058905,8.979338170007992,12.954537527215793,3.899704375646652,80,171,1.8064768534206888
9.357979327682242,8.38150437117666,8.381275279850039,3.504113429653359,8.381389827700252,12.091954791485739,3.6400410984500087,10.02731525485826,9.033468383717908,9.033349028764977,3.674093136282125,9.033408706835283,13.032540039217066,3.9231854714961747,42,162,1.803969549070561
8.418699077583389,7.427826107230886,7.427231452017904,3.241516171640159,7.427528794358409,10.716087889487573,3.2258638909072856,10.26125305130335,9.269034455030674,9.26894015106387,3.733817683097058,9.26898730341727,13.37239004210169,4.025490516390938,109,128,1.7889194036903688
8.514009257387713,7.52405413932544,7.52351405437168,3.268843985658788,7.523784109002381,10.85491559418489,3.2676551942503593,10.151252156089022,9.158220088690385,9.158114732895294,3.705828922022264,9.1581674112551,13.212518705323301,3.9773644485737436,99,143,1.8307087039929337
7.989280728452731,6.995210010056771,6.994293329684837,3.1161129462112847,6.99475170488342,10.091954791485739,3.037981107122046,9.745787047980858,8.750426690822628,8.750268284551472,3.601170730542218,8.750347488732276,12.62419719251223,3.8002620261232,168,215,1.8215234578099444
8.885072938778546,7.8996662842839225,7.8992953482115915,3.373669159011052,7.899480821980682,11.39680937301416,3.430781476141673,10.300783890059986,9.308880363577874,9.30878974352669,3.743836109205528,9.308835053894994,13.42987553676245,4.042795374599407,68,123,1.781527334347233
9.75188361338933,8.786969479284826,8.786816757565319,3.6106589005027616,8.786893119397018,12.676917292206895,3.81613235750569,10.632429085932882,9.643727904472085,9.643663071450247,3.827100015120571,9.643695488136071,13.912958423464394,4.188217813888637,28,88,1.5580614055182942
10.921954866039584,10.039732447780194,10.039688815383132,3.9235244897072166,10.039710631662194,14.484272214264498,4.360200401855965,11.483479295938638,10.510146806306068,10.510119547479455,4.035367450372376,10.5101331769246,15.162936676472741,4.5644987619718105,8,37,1.7419735184411622
10.554230085914268,9.634267339672029,9.634201890362496,3.8247697953396056,9.634234615196105,13.899309713543342,4.184109142800284,12.176626476498582,11.230692961054126,11.230679700096156,4.201444388961211,11.230686330579951,16.202465040659376,4.8774279809355,12,18,1.615466651596658
10.174740464209364,9.228802231563865,9.228704055993141,3.7236777602217277,9.228753144179898,13.314347212822186,4.008017883744603,11.229245157554397,10.249863708042401,10.249828345097017,3.973834752090703,10.249846026622437,14.787427541380534,4.451459248663219,18,48,1.731276600211201
10.028136990017488,9.074651551736606,9.07453701263365,3.684596658688489,9.074594282731878,13.091954791485739,3.94107109411399,11.510147543020798,10.537545780494181,10.537519258402384,4.041795511279601,10.53753251947926,15.202465040659378,4.576397985271519,21,36,1.5016220431975162
9.622671881909325,8.653438086660303,8.653263545648176,3.575880139310808,8.653350817423531,12.484272214264498,3.758140410528003,11.209042450236877,10.229244420839665,10.229208321152955,3.968923444499548,10.229226371050656,14.757680197986481,4.442504406010292,32,49,1.4160619326306092
7.269854663428945,6.272735214402306,6.270846371657318,2.8964489840851937,6.2717909416851105,9.049643986627775,2.7242142900551327,8.416651100700916,7.417876605709429,7.41727600265645,3.2386792284789925,7.417576319213025,10.70173379298325,3.221542877298829,346,815,1.8047943514524636
9.94112561302786,8.983679773530879,8.983554325257675,3.6613591141349517,8.983617050049986,12.960710258207486,3.9015625528303164,10.577770673395019,9.588465225797036,9.588396708954575,3.8134703162077157,9.588430967571325,13.83323123099366,4.164217537484871,23,93,1.751798271286125
8.007191655019263,7.013228515559449,7.012328211850771,3.1214223400133436,7.012778397477849,10.117950000018684,3.0458064446340027,9.713893684204905,8.718387337078012,8.71822377297157,3.592833617592155,8.718305556139706,12.577974175751585,3.786347511588167,165,222,1.790581640399632
8.992045058330714,8.008300125286718,8.007967380163683,3.4034608260793475,8.008133757338669,11.553534876701613,3.4779605538371423,10.73903882099114,9.75161686648327,9.751558664304357,3.853584699391345,9.751587765534032,14.068609293924588,4.2350733947483645,61,79,1.770129570364899
10.480122113760546,9.554224631998492,9.554153728386469,3.80500348035954,9.554189180401398,13.783832496123408,4.149347036541072,12.287852111608807,11.34847599671051,11.348464209200998,4.228027674056616,11.348470102962166,16.37239004210169,4.9285805033828805,13,16,1.2371949505879476
10.123447169821814,9.174735010293588,9.174631380241872,3.710012072104238,9.174683195715467,13.236344700820913,3.98453678789508,11.270917853954964,10.292423322461197,10.292389432996838,3.9839547628796677,10.292406377775446,14.848828086044678,4.469942654357231,19,46,1.7018268409338542
9.685192238890659,8.717976607797874,8.717812976491567,3.5927266286611728,8.717894793260374,12.57738161865598,3.786169134128247,10.830606014516633,9.844398599934236,9.844345555047198,3.876231030084774,9.844372077607533,14.202465040659378,4.275367989607537,30,72,1.7824459362273224
10.174740464209364,9.228802231563865,9.228704055993141,3.7236777602217277,9.228753144179898,13.314347212822186,4.008017883744603,11.655329552865297,10.687077514465145,10.687054676039272,4.076715462797341,10.687066095275476,15.418193731714815,4.641338792204533,18,31,1.4359566861551207
7.459697227616184,6.463182178640177,6.461621136682662,2.9556955821238877,6.462401759196932,9.32440087748611,2.8069243557188663,9.129600908557041,8.132103302060429,8.131809309562856,3.4371368100993402,8.131956309412896,11.732145105879345,3.531727590352057,286,399,1.698525150926732
8.34849481891014,7.357000054662273,7.3563617410977145,3.2212742127807275,7.356680914856803,10.613907494681095,3.1951045271017473,9.31894708028796,8.321972064489765,8.321728918981455,3.488228747377969,8.321850494199156,12.006067827855874,3.614186546160918,117,330,1.8135382088709826
6.039995048766137,5.040832409902358,5.03434303765083,2.4855064716581103,5.037589478440656,7.272383919718496,2.189205699819665,7.899229630376574,6.899959620767796,6.898951286446097,3.0879163128125438,6.899455495971051,9.954537527215793,2.996614388654708,1186,1368,1.5603331655647357
8.700338835579206,7.712454742195776,7.712007419848931,3.321782263017481,7.712231089359643,11.126720209646416,3.3494765364641923,10.24586813246387,9.253530268494709,9.253434490957858,3.729912996516657,9.253482380108693,13.350022229073236,4.0187571337319685,82,130,1.655978729977846
9.592818918759644,8.622666427993549,8.62248643208388,3.567823069359725,8.622576431388858,12.439878094906046,3.7447764489700215,11.383395837381654,10.407492652245985,10.40746244647469,4.011201078502697,10.407477549400124,15.014838037483607,4.51991662931907,33,41,1.5654760634126996
7.35398834059096,6.3571226066798525,6.355386751007757,2.922826275850837,6.356254804393596,9.171389258980144,2.7608632688634764,8.865315413911656,7.867235907374819,7.866852742175089,3.364730847751025,7.867044330892167,11.350022229073236,3.4166971424040065,318,520,1.755707745769118
7.801059449531588,6.805968010418242,6.804860249155727,3.0598747337963674,6.805414180917626,9.818936297079324,2.955794350934696,9.407332650155654,8.410637701575423,8.410415188890545,3.5118638698434865,8.41052644729579,12.133985302776612,3.652693543081655,203,302,1.730046580446139
7.748541415248142,6.753197974438178,6.752030151639872,3.0440346775395293,6.752614119864439,9.742805227863352,2.9328766154987185,9.545116352518706,8.548910686772528,8.548716911953733,3.5484455624932503,8.548813800927528,12.333471052809388,3.712744737549048,214,263,1.5608074630061621
10.634272793587805,9.72127871666166,9.721218721624867,3.846153778006708,9.721248719292825,14.024840595627202,4.2218977036896845,12.556116098203486,11.636158069162292,11.636149228543182,4.292325366681641,11.636153648853476,16.787427541380534,5.05351923999118,11,12,1.6706719855624284
9.357979327682242,8.38150437117666,8.381275279850039,3.504113429653359,8.381389827700252,12.091954791485739,3.6400410984500087,10.77726003381134,9.79033137866396,9.79027538675625,3.8630486830821438,9.790303382840861,14.124462528658105,4.251886893758014,42,76,1.6500887539703033
10.228807685479639,9.285960645403813,9.28586792428433,3.738076346372012,9.285914285202747,13.39680937301416,4.032841467469635,10.238263533078651,9.24586739574914,9.24577088142645,3.7279817775443593,9.245819138975897,13.33896704056424,4.015429190383041,17,131,1.8147623752221929
10.123447169821814,9.174735010293588,9.174631380241872,3.710012072104238,9.174683195715467,13.236344700820913,3.98453678789508,11.026720893442922,10.043527275044573,10.04348380791474,3.9244382038313304,10.043505541558844,14.48974699273985,4.361848474396662,19,59,1.7923519672374792
9.227359145265178,8.247972978552138,8.247711155608407,3.4683948688293444,8.24784206993651,11.899309713543342,3.582049151472322,10.137458833956687,9.144330976529718,9.144224147148295,3.7023076208178454,9.144277562314954,13.192480952086756,3.9713324838038306,48,145,1.7342799719294835
8.84251332435975,7.856494112418714,7.85610680835018,3.3617656723551237,7.856300466634584,11.334525094759817,3.412032040128834,9.444311653396742,8.4477414517788,8.447527044729512,3.521712957156874,8.4476342501694,12.187514699193406,3.668807497052898,71,291,1.7891489940234313
10.028136990017488,9.074651551736606,9.07453701263365,3.684596658688489,9.074594282731878,13.091954791485739,3.94107109411399,11.010191591491711,10.02672015672819,10.026675952851061,3.920389951083312,10.026698054871037,14.465499446493173,4.354549235655162,21,60,1.7937391198749204
10.28596609931959,9.346585267220249,9.346498000522255,3.7532942604343216,9.346541634188497,13.484272214264498,4.059170406191984,12.125333182111032,11.176625739783852,11.176611742100835,4.18919018812937,11.176618740946669,16.124462528658103,4.853946885085977,16,19,1.2997823166360312
8.170419552997636,7.177531566850725,7.1767677249070365,3.1694836338408963,7.177149670189457,10.354989197319533,3.1171623531696713,9.545116352518706,8.548910686772528,8.548716911953733,3.5484455624932503,8.548813800927528,12.333471052809388,3.712744737549048,140,263,1.7513300846255273
10.921954866039584,10.039732447780194,10.039688815383132,3.9235244897072166,10.039710631662194,14.484272214264498,4.360200401855965,12.413015254562813,11.482007389335033,11.481997075271808,4.2579823826423935,11.482002232312512,16.565035120044087,4.986572450360567,8,14,1.7958766955949659
9.357979327682242,8.38150437117666,8.381275279850039,3.504113429653359,8.381389827700252,12.091954791485739,3.6400410984500087,11.078014187830473,10.095713028215142,10.095671771323946,3.9369840753070195,10.095692399839743,14.565035120044087,4.384512459032605,42,56,1.5848251616913553
8.914486823984838,7.929519247433603,7.929159223209904,3.38187885915221,7.929339240722377,11.439878094906046,3.4437464533060407,10.577770673395019,9.588465225797036,9.588396708954575,3.8134703162077157,9.588430967571325,13.83323123099366,4.164217537484871,66,93,1.5766481186989514
8.494206630091533,7.50405347261877,7.5035024738513965,3.2631803174809195,7.503777985885041,10.826060731512705,3.2589690150652664,10.103785618850099,9.110429424854036,9.110318911497279,3.693700033765985,9.110374168685038,13.143571351605809,3.956609226983124,101,150,1.5991653482820907
10.028136990017488,9.074651551736606,9.07453701263365,3.684596658688489,9.074594282731878,13.091954791485739,3.94107109411399,10.621255785334759,9.632428349218152,9.632362779433274,3.824316688362048,9.632395564504312,13.896656611135292,4.183310479393893,21,89,1.7696919790194712
10.346590721136023,9.41112378835782,9.411041976051566,3.769434377031436,9.41108288248292,13.57738161865598,4.087199129792228,11.655329552865297,10.687077514465145,10.687054676039272,4.076715462797341,10.687066095275476,15.418193731714815,4.641338792204533,15,31,1.6676996881617359
5.930766706878852,4.931516825345074,4.924275117109855,2.4463495695291817,4.927898156323926,7.114674867985823,2.1417305446604082,7.114031443471616,6.114363873509925,6.112150544180067,2.846392655180879,6.113257412962753,8.821162438503402,2.655434490613953,1323,3001,1.7128581537156293
10.028136990017488,9.074651551736606,9.07453701263365,3.684596658688489,9.074594282731878,13.091954791485739,3.94107109411399,10.690248656821709,9.702224111153694,9.702162961938908,3.8414800234394635,9.702193536701703,13.997350610754765,4.213622393662732,21,83,1.6867331282929134
6.234692791333022,5.235711403046937,5.23037414889973,2.5541063751332427,5.2330439629014585,7.5535348767016135,2.2738405711812173,6.984839900756563,5.985131946945401,5.982612895063023,2.8049932424193047,5.983872685405122,8.634720178924237,2.599309778021254,976,3415,1.8129557413682145
9.357979327682242,8.38150437117666,8.381275279850039,3.504113429653359,8.381389827700252,12.091954791485739,3.6400410984500087,9.802945461820807,8.807858739908504,8.807709175578802,3.6160727990092454,8.807783958675548,12.707054124916514,3.8252044481255925,42,203,1.8088503974906205
9.535660504919695,8.563825927970615,8.563635022176591,3.552371700929991,8.563730476592262,12.354989197319533,3.7192223444976333,11.510147543020798,10.537545780494181,10.537519258402384,4.041795511279601,10.53753251947926,15.202465040659378,4.576397985271519,35,36,1.4890433184903122
7.805973464334017,6.810906292058824,6.809803990757053,3.06135348570165,6.81035519203575,9.826060731512705,2.957939019401285,9.188820268217013,8.191475575560398,8.191198532346515,3.4531846278032754,8.191337057151516,11.817801190424053,3.5575126411111446,202,376,1.781639112136176
8.427831561146661,7.4370427623358095,7.436453564282758,3.244142239762591,7.43674817777403,10.72938471210103,3.2298666333609596,9.632127729508337,8.636267785459637,8.636090221380456,3.571386349164788,8.636179004733636,12.45950070587173,3.750683443463937,108,241,1.8244365450190125
8.565302551775265,7.575879207190026,7.5753664062492,3.2834800650373808,7.575622817676441,10.929683362586863,3.2901625352482107,9.670027002099323,8.674327347283981,8.674156414795268,3.5813405307348822,8.674241882257336,12.514409046974118,3.767212501147906,94,232,1.789163005560881
4.868820491898511,3.8690762368871847,3.8479775706449986,2.035950829050657,3.8585454517688382,5.581897099778474,1.6803184597431031,5.7741857195500135,4.774272223838609,4.7657921420067835,2.3891271849903375,4.770035179245398,6.887818861185885,2.0734400819170746,3828,11462,1.9416846315772625
10.174740464209364,9.228802231563865,9.228704055993141,3.7236777602217277,9.228753144179898,13.314347212822186,4.008017883744603,11.78886094548982,10.825227852945963,10.82520796144306,4.108738572225215,10.825217907211272,15.617502539938222,4.7013367218798185,18,27,1.3784298517760574
5.992288634476997,4.993086716160905,4.986278905790741,2.4684653340974396,4.989684742070166,7.203501444133897,2.1684700084931094,6.8355521465852815,5.835803584881344,5.832878235230304,2.7565118280821794,5.834341266625404,8.41928489151035,2.534457294385183,1244,3965,1.8033440171026416
7.3231216926104326,6.326160381075885,6.324369889850236,2.9131716734121595,6.325265269040536,9.126720209646416,2.7474165451362302,8.805707454142688,7.807516672673197,7.807109923280476,3.3482168768599747,7.807313304870321,11.263865585323522,3.3907614083096065,328,552,1.8276344672373745
7.815874535316729,6.820856622911993,6.819765241442274,3.0643312284874717,6.820310981806848,9.840416024489775,2.9622603931839278,8.825799454225375,7.827645440103811,7.827246797840168,3.3537909426106327,7.827446125593418,11.292905258274875,3.3995032209322362,200,541,1.7088052472365425
9.983685227446655,9.028131536101714,9.028011542428509,3.672730051563752,9.028071539864635,13.024840595627202,3.920867708025703,11.407493388960715,10.432185264836356,10.432155795802046,4.017026094049719,10.432170530354124,15.050461947214329,4.530640494710843,22,40,1.6565689639693304
9.455617797246159,8.481587829733643,8.48138055888991,3.5306762669995897,8.48148419610156,12.236344700820913,3.683506792231099,11.292424059175929,10.314402229179972,10.314369076455312,3.9891719368718856,10.314385652862596,14.880536945772016,4.4794879722634615,38,45,1.680019115570643
9.058736432829384,8.07612272162548,8.0758117992472,3.421945349376691,8.075967264464282,11.651382200099757,3.5074155331754175,10.486336467435388,9.49609190566602,9.49601675791224,3.7905900028699855,9.496054332024867,13.699964700130195,4.124100314276888,57,102,1.7709163374424974
10.074657005652382,9.123441715906038,9.123332631343578,3.6970059561096744,9.123387174120298,13.162344119377137,3.9622603931839278,12.0765430179416,11.125332445396301,11.1253177109877,4.1775344814465605,11.125325078203552,16.050461947214327,4.831670490374824,20,20,1.3839206666016943
10.346590721136023,9.41112378835782,9.411041976051566,3.769434377031436,9.41108288248292,13.57738161865598,4.087199129792228,11.902189630796823,10.943010888602346,10.942993207285971,4.1358629521299175,10.943002047954668,15.787427541380534,4.752489244327199,15,24,1.62166718964358
9.247978432467914,8.269026387749971,8.268770020150159,3.474047912378716,8.268898206688757,11.929683362586863,3.5911925309121915,10.643728641186817,9.655156600295708,9.655092504036366,3.8299133096339175,9.655124552337298,13.929446546252962,4.193181233420187,47,87,1.7550375654733836
10.123447169821814,9.174735010293588,9.174631380241872,3.710012072104238,9.174683195715467,13.236344700820913,3.98453678789508,11.943011625317077,10.985570503021142,10.985553558432525,4.145624433375398,10.985562030737372,15.848828086044678,4.770972650021212,19,23,1.6817602779123684
10.411129242273594,9.480116659844771,9.480040301900507,3.7866204979692695,9.480078481115694,13.676917292206895,4.117162353169671,11.383395837381654,10.407492652245985,10.40746244647469,4.011201078502697,10.407477549400124,15.014838037483607,4.51991662931907,14,41,1.6305098930652688
7.1607547503460225,6.163336619995198,6.161229183680364,2.8619499080383592,6.1622830868914145,8.891815176996419,2.6767030841761543,8.926660064560352,7.9287022294754195,7.928341910932248,3.381654407201434,7.928522075613497,11.438699387149457,3.443391626915185,386,489,1.6824233282665941
10.028136990017488,9.074651551736606,9.07453701263365,3.684596658688489,9.074594282731878,13.091954791485739,3.94107109411399,11.86296891764354,10.90218889408209,10.902170476037416,4.126480325801823,10.902179685076394,15.728533852326965,4.734760477366768,21,25,1.4333645483316284
9.357979327682242,8.38150437117666,8.381275279850039,3.504113429653359,8.381389827700252,12.091954791485739,3.6400410984500087,11.314402965894704,10.33687508503203,10.336842669046527,3.9945000045544927,10.336858877082827,14.912958423464394,4.4892478095526185,42,44,1.6160273105135163
11.039737901695968,10.173263840404717,10.173225662161402,3.955561728015588,10.173244751343907,14.676917292206895,4.418192348833652,12.923840878328804,12.041623177270456,12.041617283533068,4.381482707865304,12.041620230394413,17.37239004210169,5.229610499046862,7,8,2.0000000000031464
9.481593283649419,8.508256076815805,8.508054261018398,3.537724537587865,8.508155170614206,12.27481884863555,3.695088664780914,10.916372836274057,9.931409976923867,9.931361352551553,3.8973615586730146,9.93138566483599,14.327995922743236,4.313156550496937,37,66,1.7640808792800935
9.148887529823682,8.167930270878601,8.167646626261584,3.4468283738196863,8.167788451922192,11.783832496123408,3.54728704521311,10.916372836274057,9.931409976923867,9.931361352551553,3.8973615586730146,9.93138566483599,14.327995922743236,4.313156550496937,52,66,1.7581532324211917
5.995506658171197,4.996307330860947,4.989521484996143,2.4696177920619724,4.992916326582138,7.208147808990262,2.169868703685674,7.188344428183075,6.188702564610541,6.18664796737336,2.869980125576408,6.1876754418823605,8.928410499500437,2.687719373950861,1240,2786,1.8339369626415654
9.187353810651478,8.207150984031884,8.206878250311032,3.457410650900697,8.20701462027066,11.840416024489775,3.5643203845118903,11.026720893442922,10.043527275044573,10.04348380791474,3.9244382038313304,10.043505541558844,14.48974699273985,4.361848474396662,50,59,1.7029782527493589
10.721284170577434,9.816588896465984,9.816534355672184,3.8694556664489355,9.816561626193728,14.162344119377137,4.263290388847909,12.413015254562813,11.482007389335033,11.481997075271808,4.2579823826423935,11.482002232312512,16.565035120044087,4.986572450360567,10,14,1.6706719855624284
8.149366143799803,7.1563293592001225,7.155549142827833,3.163316937874507,7.155939276378058,10.32440087748611,3.107954351382847,9.497047949477684,8.500663853233142,8.500460499217414,3.535719216143211,8.500562177948527,12.263865585323522,3.6917914039735877,143,276,1.8652110248753337
6.9126035166508775,5.914616226891339,5.911912880470222,2.782187034644591,5.9132648581841725,8.532987499297526,2.5686851899143406,8.266710953410001,7.267765625764214,7.267067713172464,3.195613641117205,7.267416689763477,10.485169426633306,3.156350507035532,495,947,1.8375198017402237
7.926222592485594,6.9317881836192745,6.93081145318741,3.0973628561159585,6.931299858153409,10.000456437000242,3.010437357868016,9.404037754258802,8.407331913440922,8.407108663876825,3.5109851772618605,8.407220290735774,12.129216058628739,3.6512578575365007,179,303,1.7672960696388462
4.968711531751801,3.9689947197777036,3.949921562274406,2.0771812739984687,3.9594732987024868,5.726048999537774,1.7237125055026001,6.164198984810884,5.164327105773028,5.158593793282135,2.529153011846261,5.161461819146878,7.4505491050272,2.242838764780617,3464,7760,1.9426121228790727
9.187353810651478,8.207150984031884,8.206878250311032,3.457410650900697,8.20701462027066,11.840416024489775,3.5643203845118903,10.872570213615663,9.886958214353033,9.8869073797258,3.8865794299211887,9.886932797147848,14.263865585323522,4.29385139530155,50,69,1.70159328178752
8.290865706073504,7.298892423854992,7.298215907669183,3.204584715007508,7.29855418483182,10.530075903877623,3.169868703685674,9.518946634785323,8.522642759951918,8.522443827115406,3.5415217216620842,8.522543295182864,12.295574445050859,3.701336721879818,124,270,1.793453891227505
10.480122113760546,9.554224631998492,9.554153728386469,3.80500348035954,9.554189180401398,13.783832496123408,4.149347036541072,12.348476733425242,11.413014517848081,11.413003467061984,4.242529477083648,11.413008992462627,16.465499446493173,4.956609226983124,13,15,1.3413439854019498
8.062933638027497,7.069317982210492,7.068466806882471,3.137900488781304,7.068892424733925,10.198869995402251,3.0701657904934474,9.817760547605948,8.822747352402255,8.822599998545702,3.61992712348403,8.822673676378939,12.728533852326965,3.831670490374824,156,200,1.787818522710863
10.28596609931959,9.346585267220249,9.346498000522255,3.7532942604343216,9.346541634188497,13.484272214264498,4.059170406191984,12.287852111608807,11.34847599671051,11.348464209200998,4.228027674056616,11.348470102962166,16.37239004210169,4.9285805033828805,16,16,1.0
10.346590721136023,9.41112378835782,9.411041976051566,3.769434377031436,9.41108288248292,13.57738161865598,4.087199129792228,12.030023002306708,11.07654228122687,11.076526810092139,4.166420078091178,11.076534545670548,15.98007261932293,4.810481191304886,15,21,1.321333300553611
10.480122113760546,9.554224631998492,9.554153728386469,3.80500348035954,9.554189180401398,13.783832496123408,4.149347036541072,12.482008126049765,11.556115361488756,11.55610578414786,4.274524200056138,11.55611057281768,16.671950323960598,5.0187571337319685,13,13,1.2966518927891284
9.405607376671497,8.430294535346093,8.430076354320432,3.517084747428804,8.430185446816909,12.162344119377137,3.661230397519947,9.95627948174151,8.962009419735763,8.961881223108485,3.6558043670171854,8.96194532210697,12.929446546252962,3.892151237756206,40,174,1.717051392823048
9.717982061713649,8.751878159473556,8.751719982975526,3.601548019735689,8.751799072266747,12.626291219136927,3.800892390948953,11.407493388960715,10.432185264836356,10.432155795802046,4.017026094049719,10.432170530354124,15.050461947214329,4.530640494710843,29,40,1.6323956856530228
9.717982061713649,8.751878159473556,8.751719982975526,3.601548019735689,8.751799072266747,12.626291219136927,3.800892390948953,11.537546517208913,10.565716657460879,10.56569087210335,4.048395045805435,10.565703764808017,15.243107025156723,4.58863244168853,29,35,1.6676996881617359
8.775374021522122,7.788440649173698,7.788026064516121,3.342926862557204,7.7882333640065955,11.236344700820913,3.3824767965671176,10.515895269676932,9.525944868815701,9.52587193137058,3.797997880723217,9.525908400314568,13.74303342202208,4.137065291441256,76,99,1.7742052366489742
10.721284170577434,9.816588896465984,9.816534355672184,3.8694556664489355,9.816561626193728,14.162344119377137,4.263290388847909,10.448236621203117,9.457625624838224,9.457547529998633,3.781025648654772,9.457586577671924,13.644469587538492,4.107394620774035,10,106,1.8033161301199558
9.481593283649419,8.508256076815805,8.508054261018398,3.537724537587865,8.508155170614206,12.27481884863555,3.695088664780914,10.003071643248267,9.009076930593748,9.008954628424721,3.6678596418472527,9.00901578013208,12.997350610754765,3.9125923979987505,37,166,1.7425919167724104
