raw,smooth,rel,gombit,base2,base10,raw_obj,smooth_obj,rel_obj,gombit_obj,base2_obj,base10_obj,instance_freq
5.711871092941266,6.71184637550654,5.708559134434647,5.71021557073245,8.240488099983388,2.480634097007088,5.711871092941266,6.71184637550654,5.708559134434647,5.71021557073245,8.240488099983388,2.480634097007088,40323
5.620136205221399,6.620113661507122,5.616505474641188,5.618321389189771,8.10814263239343,2.440794141472335,5.620136205221399,6.620113661507122,5.616505474641188,5.618321389189771,8.10814263239343,2.440794141472335,44197
3.95322844326026,4.95322425280569,3.933849234224213,3.943554486765883,5.703303070592774,1.7168652986109134,3.95322844326026,4.95322425280569,3.933849234224213,3.943554486765883,5.703303070592774,1.7168652986109134,234057
5.312084685954349,6.312068140777075,5.3071408502291755,5.309613786487883,7.663718233208545,2.3070090665127423,5.312084685954349,6.312068140777075,5.3071408502291755,5.309613786487883,7.663718233208545,2.3070090665127423,60142
5.087220026725806,6.087206829835769,5.081025718715404,5.084124471447246,7.3393071044683404,2.209351585834731,5.087220026725806,6.087206829835769,5.081025718715404,5.084124471447246,7.3393071044683404,2.209351585834731,75307
4.958045316112293,5.958033728343262,4.9509938636592965,4.954521661675838,7.1529473900579585,2.153251721813833,4.958045316112293,5.958033728343262,4.9509938636592965,4.954521661675838,7.1529473900579585,2.153251721813833,85691
7.199200892553505,8.199091235184245,7.1984534306243315,7.198827184868029,10.386251426050341,3.126573221748953,7.199200892553505,8.199091235184245,7.1984534306243315,7.198827184868029,10.386251426050341,3.126573221748953,9112
6.264856380494679,7.26481335068404,6.262952582860242,6.263904632696002,9.038277232021255,2.720792555965218,6.264856380494679,7.26481335068404,6.262952582860242,6.263904632696002,9.038277232021255,2.720792555965218,23195
5.866877730097352,6.866848854707996,5.864042012367325,5.865460206286266,8.464115406713347,2.5479526241823556,5.866877730097352,6.866848854707996,5.864042012367325,5.865460206286266,8.464115406713347,2.5479526241823556,34533
6.91947952709218,7.9193966456373825,6.9184906941449125,6.9189851513597835,9.982698799268597,3.005091776258656,6.91947952709218,7.9193966456373825,6.9184906941449125,6.9189851513597835,9.982698799268597,3.005091776258656,12053
5.6088867334250745,6.608864442809004,5.605214852942099,5.607051354962965,8.091913075220253,2.4359085579468656,5.6088867334250745,6.608864442809004,5.605214852942099,5.607051354962965,8.091913075220253,2.4359085579468656,44697
5.349281576316533,6.349264401018701,5.344518688342778,5.34690107754205,7.717382002470559,2.3231634707409987,5.349281576316533,6.349264401018701,5.344518688342778,5.34690107754205,7.717382002470559,2.3231634707409987,57946
8.102895694650524,9.10262488405763,8.102592987386515,8.102744344836411,11.690007435512845,3.5190428876243396,8.102895694650524,9.10262488405763,8.102592987386515,8.102744344836411,11.690007435512845,3.5190428876243396,3691
5.011126922036825,6.011114698086131,5.004441232586033,5.007785939745878,7.229527959687703,2.17630477035742,5.011126922036825,6.011114698086131,5.004441232586033,5.007785939745878,7.229527959687703,2.17630477035742,81261
7.098339067325646,8.098239938055013,7.097512249099912,7.097925686697361,10.240738570979099,3.0827694876178033,7.098339067325646,8.098239938055013,7.097512249099912,7.097925686697361,10.240738570979099,3.0827694876178033,10079
8.881700522468524,9.881110459865821,8.881561605071093,8.881631064573586,12.813585298426254,3.857273526825309,8.881700522468524,9.881110459865821,8.881561605071093,8.881631064573586,12.813585298426254,3.857273526825309,1694
6.197223922345959,7.197183711822079,6.195186776451969,6.196205522314124,8.940704220046966,2.6914201525936763,6.197223922345959,7.197183711822079,6.195186776451969,6.196205522314124,8.940704220046966,2.6914201525936763,24818
6.671119392530105,7.6710547558941995,6.669851609523433,6.670485567996516,9.624390864781377,2.897230340293598,6.671119392530105,7.6710547558941995,6.669851609523433,6.670485567996516,9.624390864781377,2.897230340293598,15451
8.273206227238916,9.272885127286427,8.272950929114643,8.27307858089261,11.935713596289274,3.5930078121374813,8.273206227238916,9.272885127286427,8.272950929114643,8.27307858089261,11.935713596289274,3.5930078121374813,3113
5.7574338244983725,6.757407951011879,5.75426961537649,5.755852137113203,8.306221226850182,2.500421739902779,5.7574338244983725,6.757407951011879,5.75426961537649,5.755852137113203,8.306221226850182,2.500421739902779,38527
7.485274659957974,8.485128660590242,7.484713213391154,7.484993949808889,10.79896863161319,3.250813480349988,7.485274659957974,8.485128660590242,7.484713213391154,7.484993949808889,10.79896863161319,3.250813480349988,6845
5.1393894184322715,6.139375510407008,5.133510906384995,5.1364516022792115,7.414571627169452,2.232008464777098,5.1393894184322715,6.139375510407008,5.133510906384995,5.1364516022792115,7.414571627169452,2.232008464777098,71479
5.037915908503172,6.03790335043527,5.031407520548838,5.0346634794884615,7.268176297613143,2.1879390793555356,5.037915908503172,6.03790335043527,5.031407520548838,5.0346634794884615,7.268176297613143,2.1879390793555356,79113
6.805733131453807,7.805659169545584,6.804625109826697,6.805179171794963,9.818597438362124,2.9556923442965273,6.805733131453807,7.805659169545584,6.804625109826697,6.805179171794963,9.818597438362124,2.9556923442965273,13505
6.639208905478904,7.639146301379374,6.637899987584484,6.638554517917739,9.578353763360257,2.8833717918524164,6.639208905478904,7.639146301379374,6.637899987584484,6.638554517917739,9.578353763360257,2.8833717918524164,15952
7.143287033945762,8.143183343829083,7.142496571040853,7.142891828527986,10.305584779519982,3.102290141493691,7.143287033945762,8.143183343829083,7.142496571040853,7.142891828527986,10.305584779519982,3.102290141493691,9636
6.450970418217616,7.450918569700484,6.4493901811552625,6.450180403734326,9.306783031283956,2.8016208555530233,6.450970418217616,7.450918569700484,6.4493901811552625,6.450180403734326,9.306783031283956,2.8016208555530233,19256
5.0619662918632455,6.061953426113736,5.055613058196545,5.058791356845081,7.3028736664182,2.198384028136473,5.0619662918632455,6.061953426113736,5.055613058196545,5.058791356845081,7.3028736664182,2.198384028136473,77233
7.398567687707232,8.398433820205842,7.397955371386581,7.3982615451689755,10.67387691273655,3.2131571207589524,7.398567687707232,8.398433820205842,7.397955371386581,7.3982615451689755,10.67387691273655,3.2131571207589524,7465
5.146634504251377,6.146620494499833,5.140798552685562,5.143717947565172,7.425024076551492,2.2351549655692513,5.146634504251377,6.146620494499833,5.140798552685562,5.143717947565172,7.425024076551492,2.2351549655692513,70963
8.946947677154114,9.946317837873291,8.946817534921262,8.946882606743388,12.907717044923272,3.8856100060651486,8.946947677154114,9.946317837873291,8.946817534921262,8.946882606743388,12.907717044923272,3.8856100060651486,1587
9.671457428174879,10.670157964832642,9.671394368300655,9.671425898403033,13.952963669796627,4.200260593018566,9.671457428174879,10.670157964832642,9.671394368300655,9.671425898403033,13.952963669796627,4.200260593018566,769
7.575571859662737,8.57541205677936,7.575058901049151,7.575315391319571,10.929239953833413,3.2900290559130823,7.575571859662737,8.57541205677936,7.575058901049151,7.575315391319571,10.929239953833413,3.2900290559130823,6254
6.531056403382103,7.53100022500893,6.529597874881441,6.530327227769471,9.422322684925469,2.8364017569877458,6.531056403382103,7.53100022500893,6.529597874881441,6.530327227769471,9.422322684925469,2.8364017569877458,17774
7.348024842284172,8.347897576305497,7.347380772079584,7.347702824466279,10.600959000292281,3.191206641892028,7.348024842284172,8.347897576305497,7.347380772079584,7.347702824466279,10.600959000292281,3.191206641892028,7852
6.102932583862785,7.1028959988904035,6.100693779653063,6.101813390601435,8.804670573618507,2.650469944599162,6.102932583862785,7.1028959988904035,6.100693779653063,6.101813390601435,8.804670573618507,2.650469944599162,27272
8.83724875989769,9.836684348515346,8.837103527614554,8.837176144634698,12.749454961006538,3.837968371629922,8.83724875989769,9.836684348515346,8.837103527614554,8.837176144634698,12.749454961006538,3.837968371629922,1771
5.190094564325926,6.190079928647634,5.184507505814079,5.187302335703943,7.487723689697778,2.2540294298428116,5.190094564325926,6.190079928647634,5.184507505814079,5.187302335703943,7.487723689697778,2.2540294298428116,67945
6.280542465444251,7.280498754061273,6.278668325726288,6.279605541935258,9.060907468988965,2.727604936101483,6.280542465444251,7.280498754061273,6.278668325726288,6.279605541935258,9.060907468988965,2.727604936101483,22834
6.283788509440256,7.283744655674187,6.281920449075766,6.2828546246600485,9.065590520564509,2.729014675096963,6.283788509440256,7.283744655674187,6.281920449075766,6.2828546246600485,9.065590520564509,2.729014675096963,22760
6.141660605266897,7.141622572426728,6.139506939682797,6.140583965736296,8.860543298041662,2.6672893105899993,6.141660605266897,7.141622572426728,6.139506939682797,6.140583965736296,8.860543298041662,2.6672893105899993,26236
6.484503142598761,7.484449523231897,6.482975056430227,6.483739196808131,9.355160526456132,2.8161839327149374,6.484503142598761,7.484449523231897,6.482975056430227,6.483739196808131,9.355160526456132,2.8161839327149374,18621
6.605250936136955,7.605190424929284,6.603896776122673,6.6045739325360335,9.52936276939197,2.8686240331505686,6.605250936136955,7.605190424929284,6.603896776122673,6.6045739325360335,9.52936276939197,2.8686240331505686,16503
4.700633225198471,5.700624285876425,4.691502143906909,4.696071158577169,6.781580243031729,2.0414590711547818,4.700633225198471,5.700624285876425,4.691502143906909,4.696071158577169,6.781580243031729,2.0414590711547818,110848
6.814882598337761,7.814807955883997,6.813784673823119,6.814333686306986,9.831797328862383,2.9596659072765847,6.814882598337761,7.814807955883997,6.813784673823119,6.814333686306986,9.831797328862383,2.9596659072765847,13382
9.855080221326805,10.853519022759702,9.855027740044571,9.855053980799815,14.21787536287109,4.280006958836109,9.855080221326805,10.853519022759702,9.855027740044571,9.855053980799815,14.21787536287109,4.280006958836109,640
8.66021123125034,9.659738388199994,8.660037868537307,8.660124551146067,12.49404379637577,3.7610819498485895,8.66021123125034,9.659738388199994,8.660037868537307,8.660124551146067,12.49404379637577,3.7610819498485895,2114
9.01270517240282,10.012032533220216,9.012583313198595,9.012644243419887,13.002585057219857,3.91416812339544,9.01270517240282,10.012032533220216,9.012583313198595,9.012644243419887,13.002585057219857,3.91416812339544,1486
4.522338783390293,5.5223313172803765,4.511415757400335,4.516882241744407,6.524355736017004,1.9640267789234696,4.522338783390293,5.5223313172803765,4.511415757400335,4.516882241744407,6.524355736017004,1.9640267789234696,132483
11.123591546790314,12.118051448414546,11.12357678670807,11.123584166755046,16.04795036142878,4.83091442771669,11.123591546790314,12.118051448414546,11.12357678670807,11.123584166755046,16.04795036142878,4.83091442771669,180
9.467482115047066,10.46642231353487,9.467404786197072,9.46744345087153,13.658689497083357,4.111675240082668,9.467482115047066,10.46642231353487,9.467404786197072,9.46744345087153,13.658689497083357,4.111675240082668,943
6.350790519418271,7.350743621079382,6.349043627646553,6.349917200683685,9.162253988089384,2.7581132783068414,6.350790519418271,7.350743621079382,6.349043627646553,6.349917200683685,9.162253988089384,2.7581132783068414,21285
6.815929327405294,7.815854606697249,6.8148325521490225,6.815380989898682,9.833307439697265,2.960120495934662,6.815929327405294,7.815854606697249,6.8148325521490225,6.815380989898682,9.833307439697265,2.960120495934662,13368
7.1758796989536595,8.175772571090098,7.175114593718063,7.175497170726884,10.352606055696233,3.116444956057143,7.1758796989536595,8.175772571090098,7.175114593718063,7.175497170726884,10.352606055696233,3.116444956057143,9327
7.895425675015019,8.895205613920968,7.895053162314156,7.89523942444653,11.390691467051566,3.4289398029362803,7.895425675015019,8.895205613920968,7.895053162314156,7.89523942444653,11.390691467051566,3.4289398029362803,4542
6.948777017755512,7.948691669829206,6.947816748579945,6.948296921589238,10.024966143759078,3.0178155147873538,6.948777017755512,7.948691669829206,6.947816748579945,6.948296921589238,10.024966143759078,3.0178155147873538,11705
7.9140928837347095,8.913868675052896,7.913727261563992,7.913910078219473,11.417622556498701,3.437046868675778,7.9140928837347095,8.913868675052896,7.913727261563992,7.913910078219473,11.417622556498701,3.437046868675778,4458
8.365693539960535,9.365341323207401,8.365460797298812,8.365577170886873,12.069144583697902,3.6331745416985415,8.365693539960535,9.365341323207401,8.365460797298812,8.365577170886873,12.069144583697902,3.6331745416985415,2838
7.053141304767649,8.053046559589957,7.052276242272314,7.052708804700495,10.1755319830774,3.0631403487444917,7.053141304767649,8.053046559589957,7.052276242272314,7.052708804700495,10.1755319830774,3.0631403487444917,10545
7.598539066834167,8.598375549651646,7.598037758106081,7.5982884229414545,10.962374629722705,3.3000035872523634,7.598539066834167,8.598375549651646,7.598037758106081,7.5982884229414545,10.962374629722705,3.3000035872523634,6112
8.259170909122531,9.258854284864784,8.258912002077038,8.259041458392883,11.915464912445469,3.5869123509277796,8.259170909122531,9.258854284864784,8.258912002077038,8.259041458392883,11.915464912445469,3.5869123509277796,3157
5.715224675098319,6.7151998743580785,5.711923823234102,5.713574703150477,8.245326296330582,2.482090539232505,5.715224675098319,6.7151998743580785,5.711923823234102,5.713574703150477,8.245326296330582,2.482090539232505,40188
9.219827019185763,10.218999629065578,9.219727958458504,9.219777489230976,13.301398718433374,4.004119998534883,9.219827019185763,10.218999629065578,9.219727958458504,9.219777489230976,13.301398718433374,4.004119998534883,1208
8.845754623485462,9.845185391493274,8.845610621377993,8.845682623295632,12.761726328223094,3.841662421249913,8.845754623485462,9.845185391493274,8.845610621377993,8.845682623295632,12.761726328223094,3.841662421249913,1756
9.719402695793871,10.718039451065856,9.719342588096112,9.719372642095614,14.022134069624641,4.221082958178869,9.719402695793871,10.718039451065856,9.719342588096112,9.719372642095614,14.022134069624641,4.221082958178869,733
9.054621304977772,10.05391987870613,9.054504448361568,9.054562877238435,13.063057253818988,3.932372068475468,9.054621304977772,10.05391987870613,9.054504448361568,9.054562877238435,13.063057253818988,3.932372068475468,1425
8.287767235193376,9.287441425060635,8.28751562799779,8.287641434233286,11.95672069025552,3.599331577543053,8.287767235193376,9.287441425060635,8.28751562799779,8.287641434233286,11.95672069025552,3.599331577543053,3068
7.4658874786633715,8.465744283923954,7.465315037885086,7.465601271927911,10.770998841302653,3.242393734494084,7.4658874786633715,8.465744283923954,7.465315037885086,7.465601271927911,10.770998841302653,3.242393734494084,6979
7.780140987340482,8.779944894744311,7.77972294672934,7.779931974316396,11.224370819853076,3.378872299231289,7.780140987340482,8.779944894744311,7.77972294672934,7.779931974316396,11.224370819853076,3.378872299231289,5097
8.059681548706212,9.059422193682941,8.059365471330398,8.059523514181176,11.627662601462733,3.5002752225005627,8.059681548706212,9.059422193682941,8.059365471330398,8.059523514181176,11.627662601462733,3.5002752225005627,3854
6.23090596890754,7.2308643781634405,6.2289363620623615,6.229921327124584,8.989297141588349,2.7060480795545794,6.23090596890754,7.2308643781634405,6.2289363620623615,6.229921327124584,8.989297141588349,2.7060480795545794,23996
9.924631284287921,10.92295772572974,9.924582329178149,9.924606806833678,14.318216336493649,4.310212601690628,9.924631284287921,10.92295772572974,9.924582329178149,9.924606806833678,14.318216336493649,4.310212601690628,597
9.368611329065555,10.36765125736706,9.368525963576358,9.368568646624796,13.516049104459036,4.06873620330946,9.368611329065555,10.36765125736706,9.368525963576358,9.368568646624796,13.516049104459036,4.06873620330946,1041
6.927476237760944,7.927392690239522,6.926495284556327,6.926985801253157,9.994235614093848,3.0085647035754772,6.927476237760944,7.927392690239522,6.926495284556327,6.926985801253157,9.994235614093848,3.0085647035754772,11957
7.364978754661702,8.364849311371556,7.364345515352539,7.364662151715153,10.625418325603011,3.1985696324842605,7.364978754661702,8.364849311371556,7.364345515352539,7.364662151715153,10.625418325603011,3.1985696324842605,7720
9.342069486655477,10.34113455222442,9.341981824971791,9.34202565613346,13.477757320037963,4.057209227611219,9.342069486655477,10.34113455222442,9.341981824971791,9.34202565613346,13.477757320037963,4.057209227611219,1069
8.455592032804134,9.455206684080382,8.455379302563236,8.455485669569521,12.198840693506753,3.6722169610719355,8.455592032804134,9.455206684080382,8.455379302563236,8.455485669569521,12.198840693506753,3.6722169610719355,2594
6.576698046734222,7.576639241121063,6.575304636907028,6.5760014227202825,9.488169657447594,2.8562236708405675,6.576698046734222,7.576639241121063,6.575304636907028,6.5760014227202825,9.488169657447594,2.8562236708405675,16981
8.302543402901065,9.302212742380949,8.30229548662054,8.302419447321958,11.978038194130747,3.60574878564218,8.302543402901065,9.302212742380949,8.30229548662054,8.302419447321958,11.978038194130747,3.60574878564218,3023
6.605311533016235,7.605251018136804,6.6039574551129165,6.6046345704615685,9.529450192209199,2.86865035004086,6.605311533016235,7.605251018136804,6.6039574551129165,6.6046345704615685,9.529450192209199,2.86865035004086,16502
6.44372625945528,7.44367478576208,6.4421345241921495,6.442930497391252,9.296331919362123,2.79847475737651,6.44372625945528,7.44367478576208,6.4421345241921495,6.442930497391252,9.296331919362123,2.79847475737651,19396
7.9739467169963305,8.973708675408911,7.973602340328017,7.973774533603586,11.503973384923436,3.463041058182057,7.9739467169963305,8.973708675408911,7.973602340328017,7.973774533603586,11.503973384923436,3.463041058182057,4199
7.89961762820268,8.89939664244436,7.899246674078267,7.899432156874171,11.396739177127042,3.430760345074078,7.89961762820268,8.89939664244436,7.899246674078267,7.899432156874171,11.396739177127042,3.430760345074078,4523
7.276284856081858,8.276166405514745,7.275592865962598,7.275938880974389,10.497460077964762,3.160050361752548,7.276284856081858,8.276166405514745,7.275592865962598,7.275938880974389,10.497460077964762,3.160050361752548,8436
7.533458725884428,8.533305515939468,7.532923697749469,7.533191223744231,10.868483544575152,3.271739554297509,7.533458725884428,8.533305515939468,7.532923697749469,7.533191223744231,10.868483544575152,3.271739554297509,6523
6.152351795944044,7.1523133534326675,6.150221057380322,6.151286615830771,8.87596742581278,2.6719324357060596,6.152351795944044,7.1523133534326675,6.150221057380322,6.151286615830771,8.87596742581278,2.6719324357060596,25957
8.494504389494905,9.494103750191053,8.494299778933488,8.494402085958596,12.25497935753383,3.689116382860588,8.494504389494905,9.494103750191053,8.494299778933488,8.494402085958596,12.25497935753383,3.689116382860588,2495
6.033050306508699,7.033016196382991,6.030649258634774,6.031850022781361,8.703851758633741,2.62012045716145,6.033050306508699,7.033016196382991,6.030649258634774,6.031850022781361,8.703851758633741,2.62012045716145,29246
8.815466273420652,9.814914021796959,8.815317842673696,8.815392058965099,12.718029475787885,3.8285083579508123,8.815466273420652,9.814914021796959,8.815317842673696,8.815392058965099,12.718029475787885,3.8285083579508123,1810
8.076690986661923,9.076427181603899,8.076380240947215,8.07653561782791,11.652202033249745,3.5076623275450034,8.076690986661923,9.076427181603899,8.076380240947215,8.07653561782791,11.652202033249745,3.5076623275450034,3789
4.599743753577544,5.599735680001628,4.5896384547776234,4.5946953590516175,6.636027502646308,1.9976433303476782,4.599743753577544,5.599735680001628,4.5896384547776234,4.5946953590516175,6.636027502646308,1.9976433303476782,122615
8.872884714564933,9.872299830183666,8.87274456699809,8.872814641600227,12.800866776082314,3.85344487009926,8.872884714564933,9.872299830183666,8.87274456699809,8.872814641600227,12.800866776082314,3.85344487009926,1709
5.670504644326908,6.670480931816148,5.667052566988923,5.6687791021927785,8.180808929708265,2.4626688766379377,5.670504644326908,6.670480931816148,5.667052566988923,5.6687791021927785,8.180808929708265,2.4626688766379377,42026
7.620205340635966,8.620038240490478,7.619714779217104,7.619960069953681,10.993632455491102,3.30941313040789,7.620205340635966,8.620038240490478,7.619714779217104,7.619960069953681,10.993632455491102,3.30941313040789,5981
8.281269486535857,9.28094578676179,8.281016238929201,8.281142865404915,11.947346420490373,3.5965096411562985,8.281269486535857,9.28094578676179,8.281016238929201,8.281142865404915,11.947346420490373,3.5965096411562985,3088
7.94785521458273,8.947623304933238,7.947501732754371,7.947678478874626,11.466331303781994,3.4517096626592654,7.94785521458273,8.947623304933238,7.947501732754371,7.947678478874626,11.466331303781994,3.4517096626592654,4310
9.85977874210836,10.858210196335582,9.85972650683856,9.859752624587447,14.224653895502152,4.282047500484646,9.85977874210836,10.858210196335582,9.85972650683856,9.859752624587447,14.224653895502152,4.282047500484646,637
10.13239950674304,11.130339855779878,10.1323597360241,10.13237962144982,14.617962520683964,4.400445194217733,10.13239950674304,11.130339855779878,10.1323597360241,10.13237962144982,14.617962520683964,4.400445194217733,485
6.674425609278803,7.674360758321907,6.673162013561025,6.673793877947965,9.629160727288827,2.898666211983534,6.674425609278803,7.674360758321907,6.673162013561025,6.673793877947965,9.629160727288827,2.898666211983534,15400
10.146937665189068,11.144847882269456,10.146898468491752,10.1469180669058,14.638936649777705,4.406759036207878,10.146937665189068,11.144847882269456,10.146898468491752,10.1469180669058,14.638936649777705,4.406759036207878,478
9.792986091531011,10.79151882183691,9.792930248072755,9.792958169931847,14.128292469746382,4.253039820907212,9.792986091531011,10.79151882183691,9.792930248072755,9.792958169931847,14.128292469746382,4.253039820907212,681
6.9575294333329785,7.957443334439077,6.956577536142778,6.957053522492358,10.037593210308488,3.0216166405759712,6.9575294333329785,7.957443334439077,6.956577536142778,6.957053522492358,10.037593210308488,3.0216166405759712,11603
6.912699279519821,7.912616958652004,6.911703715909872,6.912201539012667,9.972916969719957,3.0021471521520433,6.912699279519821,7.912616958652004,6.911703715909872,6.912201539012667,9.972916969719957,3.0021471521520433,12135
